2018-11-21 11:22:47,1542799272139,street38781238692325476,street38728914798424389383498434432676,0
2018-11-21 11:22:51,1542799272139,street38719923206153629126303727508905,street38745193214306789226786000770012,1
2018-11-21 11:22:53,1542795555647,street38700325709810639210369783849261,street38731727927695979222063866345163,-1
2018-11-21 11:22:56,1542799272139,street387131659370590200000001,street38758984850823839113818979830191,0
2018-11-21 11:22:58,1542795555647,street38717615619980589324318414518439,street38703803003015819194325573070715,1
2018-11-21 11:23:01,1542799272139,street38719907391628249430592654523755,street38709123394538659,0
2018-11-21 11:23:05,1542795555647,street38752480669329569159675446177095,street38737861586152569162379170886506,0
2018-11-21 11:23:08,1542795555647,street38691783504791919351457532924133,street38739954873954029116463821969687,-1
2018-11-21 11:23:09,1542799272139,street38777931953580689249242088489538,street3872045339188424999999999,1
2018-11-21 11:23:12,1542795555647,street38720905184492859448591147779902,street38780328291522901,-1
2018-11-21 11:23:17,1542795555647,street38709109098922679359823556905361,street38775292596856779231577923184389,0
2018-11-21 11:23:19,1542799272139,street387614167840017692239141011756,street3873994559128256,0
2018-11-21 11:23:22,1542795555647,street38701691481471079194297527493804,street3876578238599367924773399663059,0
2018-11-21 11:23:23,1542799272139,street38793961574490249150405253278203,street3871812159214416099999999,1
2018-11-21 11:23:32,1542795555647,street38705006967687799334355295790726,street38720901097280299408980193750455,0
2018-11-21 11:23:34,1542799272139,street3870840022008629179752837638691,street38719830847932029402744083504182,1
2018-11-21 11:23:44,1542795555647,street3878406792313578,street38728266191901239,0
2018-11-21 11:23:45,1542799272139,street38766067944814829198243946358494,street387338189109689299999999,1
2018-11-21 11:23:55,1542795555647,street38752489649841219126109767698448,street38755457929190419220778329890546,-1
2018-11-21 11:23:59,1542795555647,street38706007292223848,street3876176969126678099999999,0
2018-11-21 11:24:00,1542799272139,street38747883467095539188389282907542,street38730029383479489178253911438567,0
2018-11-21 11:24:05,1542795555647,street38720901097280299408980193750455,street38722876294785778,-1
2018-11-21 11:24:11,1542795555647,street38744123003190139142422044788987,street38757886606008399186309189948444,0
2018-11-21 11:24:12,1542799272139,street38744004558495539158089844148567,street38735995017869429124197428893796,0
2018-11-21 11:24:16,1542795555647,street38725699493746744,street38698930382401049369484166724202,1
2018-11-21 11:24:21,1542795555647,street38706807491361129404379100474847,street38703931384068179356572930105402,0
2018-11-21 11:24:22,1542799272139,street38710209592103053,street3871286379415746800000001,-1
2018-11-21 11:24:25,1542795555647,street387035589370473499999999,street38724007153173039132197839883851,1
2018-11-21 11:24:28,1542795555647,street38718953963353179181779716889475,street3872350694634047,0
2018-11-21 11:24:32,1542795555647,street38719922622475529442223336843156,street38719883991762561,-1
2018-11-21 11:24:35,1542799272139,street3878990639146304799999999,street3872812085186829182154374157994,0
2018-11-21 11:24:41,1542795555647,street38706168521042419212433077096433,street38754407469164159110367132267239,1
2018-11-21 11:24:42,1542799272139,street38743526841897149213324727796133,street3873095989507099445162945851102,1
2018-11-21 11:24:46,1542799272139,street3873895759208717,street38770447934506319211786248563758,1
2018-11-21 11:24:50,1542799272139,street38754407469164159110367132267239,street38729816891814277,1
2018-11-21 11:24:50,1542795555647,street38764491774921879213375594379352,street38723877069606569372607241111588,1
2018-11-21 11:24:53,1542799272139,street3876389059172251899999999,street38758415908127869190441598545913,0
2018-11-21 11:24:57,1542795555647,street38707994512977249138316077255022,street38722183790442079162026231048817,-1
2018-11-21 11:24:58,1542799272139,street38698585209158769210439909616341,street387219992050941491140808085185,-1
2018-11-21 11:25:00,1542795555647,street38775092523931529235625074420517,street38781743207106279245566322667194,-1
2018-11-21 11:25:02,1542799272139,street38712026279526419394857335957054,street38699861063125129184345401530297,0
2018-11-21 11:25:06,1542795555647,street38757905224745719094190138284132,street38701993522649429447760382451788,0
2018-11-21 11:25:10,1542795555647,street387477035000000191616102,street38710677853254629388847593274463,-1
2018-11-21 11:25:11,1542799272139,street38707942804193469327523209941173,street38695900939515979208338214299289,0
2018-11-21 11:25:14,1542795555647,street3870889699439717399999999,street38720530941494649402445933726787,1
2018-11-21 11:25:19,1542795555647,street38751099637875669217903603162933,street38701818062035369367540251520964,1
2018-11-21 11:25:21,1542799272139,street3869974966900499370793787456522,street38717845910557359394231934785926,0
2018-11-21 11:25:23,1542795555647,street3872608711978749410650470797583,street3876812119108364,1
2018-11-21 11:25:25,1542799272139,street387635979107664699999999,street38707938271019029353479793694383,-1
2018-11-21 11:25:27,1542795555647,street38764539870502489237468907868495,street38732934469444699216280412560138,0
2018-11-21 11:25:30,1542799272139,street38736869393575027,street38717940853719339377483652501391,-1
2018-11-21 11:25:36,1542795555647,street38717835195905679357844193910257,street38739904158513189168315214094084,1
2018-11-21 11:25:38,1542799272139,street38724108277674429188186074441951,street38782371911894789125932647548707,0
2018-11-21 11:25:50,1542799272139,street38777952211312369118254708895801,street38756849784919889238769861644373,1
2018-11-21 11:26:03,1542799272139,street38742496390983334,street387190249999999991900833,-1
2018-11-21 11:26:10,1542799272139,street38739989246401859178315065525162,street38687961404582289356588895251413,0
2018-11-21 11:26:39,1542799272139,street38697849692087682,street3872795439152324,0
2018-11-21 11:26:43,1542799272139,street38704837954399789445716744809904,street38700871122010479416543592248086,-1
2018-11-21 11:26:51,1542799272139,street38784003506648199241626019544928,street38791994361445129244276720309461,0
2018-11-21 11:27:10,1542799272139,street38770414071235389228458843367273,street3871182949433559600000001,0
2018-11-21 11:27:16,1542799272139,street38741968537220099104599678497495,street38696815836149189343171721394386,1
2018-11-21 11:27:18,1542799272139,street38770401314228379246172666447194,street38718880892541699374622794856704,0
2018-11-21 11:27:23,1542799272139,street3873744573017039228259891899329,street38736804506831069456215997810897,1
2018-11-21 11:27:26,1542799272139,street3874481739219403700000001,street3875452389220782399999999,1
2018-11-21 11:27:31,1542799272139,street387304781933961,street3871987569119955899999999,0
2018-11-21 11:27:41,1542799272139,street38713894043569349177566346118878,street38727978983664089209283790481837,0
2018-11-21 11:29:06,1542797323332,street38732769265860979192513536355289,street3872467159917389415419108563695,-1
2018-11-21 11:29:04,1542797323332,street38718328928052239154177821886362,street3871691440042329460574680696864,1
2018-11-21 11:29:35,1542797323332,street387210351840869417737033231317,street3869998079356563400000001,-1
2018-11-21 11:29:38,1542797323332,street38732127194595179409383266871018,street3873094589424212000000001,1
2018-11-21 11:29:44,1542797323332,street3873490176008229410537800866464,street38725959452431849130393729360042,-1
2018-11-21 11:29:51,1542797323332,street38686059616784419349597801528965,street38767516972849519211692074757265,-1
2018-11-21 11:30:03,1542797323332,street38719888770065329348625300611484,street38730807780527489415512966569977,-1
2018-11-21 11:30:07,1542797323332,street38731869952147839176422580480418,street3874223969152065799999999,-1
2018-11-21 11:30:12,1542797323332,street38718747305615549367634867109921,street38748590660437359098321289011309,-1
2018-11-21 11:30:19,1542797323332,street3874806079221089600000001,street3873825187921324911434363501145,-1
2018-11-21 11:30:24,1542797323332,street38695859899644149444523074479861,street38753934042193679104313092033001,1
2018-11-21 11:30:32,1542797323332,street3870450849164356099999999,street3875397189180498200000001,1
2018-11-21 11:42:58,1542795555647,street38769700185630829114323335263929,street38719864913695499425628887277417,1
2018-11-21 11:43:06,1542795555647,street3877366312019939917657096621504,street38773743271062499228325523436069,0
2018-11-21 11:43:16,1542795555647,street38764554538152869211831536650555,street38703862117493239351538670363226,0
2018-11-21 11:43:24,1542795555647,street38754997995196589214821131306433,street38754432841203699184363258553516,1
2018-11-21 11:43:27,1542795555647,street38749541904201599210735913450973,street3872257989388350000000001,1
2018-11-21 11:43:33,1542795555647,street387799084739972909830621836395,street38699858755009089362583856816224,0
2018-11-21 11:43:38,1542795555647,street38720751312816999423965889295829,street3872029692025612,-1
2018-11-21 11:43:47,1542795555647,street3878382119162517100000001,street38720869262234259377774380060441,1
2018-11-21 11:43:53,1542795555647,street38727666337476059420595295928901,street38738383302690699126362302759803,0
2018-11-21 11:43:58,1542795555647,street3870790201806569325586110769871,street38764275346701519178302202549265,1
2018-11-21 11:44:04,1542795555647,street38701798693422189192416777044395,street38764275346701519178302202549265,1
2018-11-21 11:44:10,1542795555647,street38715912701466129359692638732428,street387579490963987,1
2018-11-21 11:44:15,1542795555647,street3872867444505533940162911803834,street38745347472336019214847839721772,1
2018-11-21 11:44:19,1542795555647,street3873570829258405,street38773743271062499228325523436069,-1
2018-11-21 11:44:23,1542795555647,street38712845056994039359725954502316,street38714904191098689353206029591524,0
2018-11-21 11:44:29,1542795555647,street3877046696974172924780750430434,street38738340345932099124266761620316,0
2018-11-21 11:44:37,1542795555647,street38731005756179249405462505365101,street3869695819332517599999999,-1
2018-11-21 11:44:42,1542795555647,street38787881291003121,street38702006448220969473461079562574,0
2018-11-21 11:44:58,1542795555647,street38745968992739019148093781835319,street38714869821955749423713200619369,1
2018-11-21 11:45:20,1542795555647,street38713236177480049447380579601282,street38703856085863229362515734734059,0
2018-11-21 11:56:59,1542801412343,street3876893992856779236854212558439,street38711880228554449405770109975371,-1
2018-11-21 11:57:17,1542801412343,street3876755289235777199999999,street38723880393355324,-1
2018-11-21 11:57:29,1542801412343,street3873252049258297799999999,street38716444159929969212416548722597,1
2018-11-21 11:57:37,1542801412343,street3875555601696561924812356083938,street38752031152862819209620681919697,1
2018-11-21 11:58:38,1542801412343,street387177253999999991560665,street38789836534533789098238158160662,1
2018-11-21 11:58:42,1542801412343,street38690850303635549330246492327616,street3873594739164108799999999,0
2018-11-21 11:58:47,1542801412343,street3876374839138402599999999,street38755955763729769134399093587916,-1
2018-11-21 11:58:51,1542801412343,street38756073769570159104230179156319,street38741105892268518,-1
2018-11-21 11:58:59,1542801412343,street38711247373409379444463316434618,street3873379529974218933258758424013,0
2018-11-21 11:59:03,1542801412343,street38746386943446699231130373067971,street3869303479372169899999999,-1
2018-11-21 11:59:09,1542801412343,street38720862894166753,street387449226804469225181057346852,1
2018-11-21 11:59:13,1542801412343,street38766067944814829198243946358494,street3869489518704075935642318560501,0
2018-11-21 11:59:23,1542801412343,street3877803039243272599999999,street3876578238599367924773399663059,-1
2018-11-21 11:59:59,1542801412343,street38712879021606369341832912131025,street38692885661680639343723030837664,-1
